Appearance	Cussing	Hatred	NOT	Racial	Sexual	Violence	Text	WordCount	WordCountGroup
1	0	0	0	0	0	0	امكن هذي تدل ع انك لحجية صمميم	7	Short
1	0	0	0	0	0	0	قبيحين كلهم اقزام ه	4	Very Short
1	0	0	0	0	0	0	الله يذكرج بالخير ام براطم 😂 😂	7	Short
1	0	0	0	0	0	0	ابو براطم عمك	3	Very Short
1	0	0	0	0	0	0	كان ربيب الشواذ ودور الدعاارة قرد وغان خليفة خرفان الإخوان هوا احد المتكسبين من علاقاته مع إسرائيل لكن جن جنون	20	Very Long
1	0	0	0	0	0	0	بشعه ومزعجة تجيب لي الضيقة	5	Short
1	0	0	0	0	0	0	لانكم شبهه ومزور وحركات دنبوعيه معروف من وراكم روح خزن واقرط وخلك بعيد يا اقرع	15	Long
1	0	0	0	0	0	0	اقرع وبكرش 😂 😂	4	Very Short
1	0	0	0	0	0	0	كوكو سمين مقلبظ ممتع	4	Very Short
1	0	0	0	0	0	0	مش زيت البابونج دا الي كان اعلانه بيجي ع توب موفيس بتاع تساقط الشعر الي كان بيعمله راجل أقرع	19	Long
1	0	0	0	0	0	0	الرءس احول	2	Very Short
1	0	0	0	0	0	0	منهار يوم مسح على راسها وقعد يوخر الكتاب عشان يشوف وجهها ما الومها ليه عندها كرش عليه	17	Long
1	0	0	0	0	0	0	يعني انا قصيرة وهو قصير هنجيب اقزام لا اذا بوليتم فاستتروا وربنا ستار حليم 😂 😂	16	Long
1	0	0	0	0	0	0	مبرووك ي دب 💃	4	Very Short
1	0	0	0	0	0	0	والله اني ما اعرف فيها شيء بس احس ان ذا لحجي	11	Medium
1	0	0	0	0	0	0	كريهه مستشرفه يع	3	Very Short
1	0	0	0	0	0	0	يشرب مرجله وطناخه وعز يا بقره	6	Short
1	0	0	0	0	0	0	اي والله حتى حلجه من غير براطم تقول فتحه كي نت	11	Medium
1	0	0	0	0	0	0	ويه يا ريحه منشني كله ناس مجانين	7	Short
1	0	0	0	0	0	0	ابي نحيفة او مربربه دبه متينه متزوجه او عيال او محترمه او مطلقه اطفي محنتها واشبع رغباتها بسرية تعالي ثلاثينية ا	21	Very Long
1	0	0	0	0	0	0	اصعب مهمه بحياتي اسكر سحاب فستان وحده دبه والمشكله تهدد ياويلك انقطع يامسلمه اتقي الله 😫 😫	17	Long
1	0	0	0	0	0	0	عادي ناس سمينة بس 😂	5	Short
1	0	0	0	0	0	0	شكلك بن سوق وتربية مجاري ولذا لن ننزل لمستواك كمان لو كنت انت عرصك بلحة كنتم شفتم اث	18	Long
1	0	0	0	0	0	0	وين ابو خشم وهجولة والركاز 🤬	6	Short
1	0	0	0	0	0	0	يمه كل واحد احول من الثاني الله يستر علي بس	10	Medium
1	0	0	0	0	0	0	المهم ان أستاذ تامر نفسه بدون دقن و أقرع 😂 😂	11	Medium
1	0	0	0	0	0	0	ولا مع شي سكر مدهون احمر وفوق كل هيدا ريحته بشعة	11	Medium
1	0	0	0	0	0	0	هات افتارات لحجيه على ذوقك هه	6	Short
1	0	0	0	0	0	0	يا اقرع 😂 😂	4	Very Short
1	0	0	0	0	0	0	منو ي دبه 😉	4	Very Short
1	0	0	0	0	0	0	بقره تبحث عن نكاح المسيار	5	Short
1	0	0	0	0	0	0	احترم نفسك من شفت خلفيتك عرفت انك عايش في كهف انا اقول الصدق كف عنصريه مو	16	Long
1	0	0	0	0	0	0	لاني اعرف يوزرش يا دبه	5	Short
1	0	0	0	0	0	0	حبيبتي انتي كده بشعه راحه تقولي لواحده تبعد عن صاحبتها بشعه يع يع	13	Medium
1	0	0	0	0	0	0	المشترك انكما اقزام	3	Very Short
1	0	0	0	0	0	0	اشقى بينا مش بالكورة يا دبه	6	Short
1	0	0	0	0	0	0	رايك يبو خشم	3	Very Short
1	0	0	0	0	0	0	لا سامن برمضان و زايد كم كيلو يا دب 😂 😂	11	Medium
1	0	0	0	0	0	0	ورعه 😭 😭 لحجيه والله	5	Short
1	0	0	0	0	0	0	هو مين ده اللي يرحل يا أقرع يا ال 🐑🐑 يا نعجه يا ابن ال 🐑 انت تخرس خالص	19	Long
1	0	0	0	0	0	0	بس يا نخله أنت 😒 😂 😂	7	Short
1	0	0	0	0	0	0	راب عربي يا لحجي هه	5	Short
1	0	0	0	0	0	0	😜 🤣 🥲 الا ذا استخدمها صح انه لحجي بس احبه🙊 😍 😤 😡 😠 😱 😈 👿 💩 😺😽😸🙀😿😹 😻 😾😼 👄 مستحيل استخدمهم	25	Very Long
1	0	0	0	0	0	0	مادري ليش لحنتها على اقرع مقيرع	6	Short
1	0	0	0	0	0	0	بيان هش ركيك مرتعش حشو في كل شيء قزم	9	Short
1	0	0	0	0	0	0	يب لأنهم اقزام زيكك 😂 😂	6	Short
1	0	0	0	0	0	0	لاتلعب بمشاعرها ياثور بجد اذا قلت صدقوني شعور وإحساس يمتلكني ان بعض البشر ليس ببشر بل هم اقزام على شكل بشر ال	22	Very Long
1	0	0	0	0	0	0	لا يا قزم	3	Very Short
1	0	0	0	0	0	0	اخ الله لك هذا ابو براطم ابن عبد السادة متگلي شايف نفسه وهو ميدري بنفسه بس يخرج خيسة دماغة المعفن	20	Very Long
1	0	0	0	0	0	0	وهذيك الي ماعندها شفايف وشعرها اصفر والجذور سودا توشوش الي جمبها تقولها انتبهي من النسويات يسرقون زوجتس ترا	18	Long
1	0	0	0	0	0	0	انت سمين انت سمين انت سمين انت سمين انت سمين انت سمين	12	Medium
1	0	0	0	0	0	0	وسلامة فهمك لبسها غالي اقل شي البنطلون ب ريال بس مافي اي تناسق 😂 😂 اللحجي يبقى لحجي	18	Long
1	0	0	0	0	0	0	المهم يادبه اذا انت دبه خففي وانحفي عشان تعيشين حياة غير حياتك ارجعي لفطرة الانسان ازعلي او لاتزعلين بكيف	19	Long
1	0	0	0	0	0	0	واضح انها كانت دبه ونحفت شوفي تجاعيد بطنها بعد النحف	10	Medium
1	0	0	0	0	0	0	تراك مثلي اسكت يا مشوه	5	Short
1	0	0	0	0	0	0	تذكرت مره ذي الكريه نادتني بنص نومتي عشان اقراء قطعه الله لا يىوفقك	13	Medium
1	0	0	0	0	0	0	حقره بقره خال ابوي حك ظهري	6	Short
1	0	0	0	0	0	0	ويع لحجي	2	Very Short
1	0	0	0	0	0	0	لا هاي دبة	3	Very Short
1	0	0	0	0	0	0	صاحبة أقبح وازبل جسم بالعالم مترهله والفتحات مسوده فخوذ وشطايا مترهله ومبقعة كرشة كبيرة ديود كبيرة مقرفه لضحك وال	19	Long
1	0	0	0	0	0	0	اقزام ايران الفرس وقتلة	4	Very Short
1	0	0	0	0	0	0	من لما تركنا انا وياكي حبيبتي لا اكلي اكل ولا شربي شرب وكرشك هيدا يلي ناتعو شو هو نفخة من الاركيلة 🙂 ينفخ عل	24	Very Long
1	0	0	0	0	0	0	لك إذا نور حداد شالت الحجاب ولا حطته ولا لبست جلباب أو شورت أنت يا عزيزي الناشط الثوري أبو دقن وكاسكيت وشحاطة اش دخلك	24	Very Long
1	0	0	0	0	0	0	سونسن اقرع	2	Very Short
1	0	0	0	0	0	0	ابي بقره ديود ومكوه لعب فيها	6	Short
1	0	0	0	0	0	0	أبو خشم زعل مني 😭	5	Short
1	0	0	0	0	0	0	قزم برده	2	Very Short
1	0	0	0	0	0	0	أقزام الفتنة التي تدعي كذبا التمثيل المسيحي والغيرة على المسيحيين باعوا مؤسسات الدولة بدءا بالأمن العام للدويلة	17	Long
1	0	0	0	0	0	0	😂 😂 😂 البقرة سمينه	5	Short
1	0	0	0	0	0	0	مو بس على كذا حتى ملابسها لحجية تفشل	8	Short
1	0	0	0	0	0	0	لا والله انها لحجية	4	Very Short
1	0	0	0	0	0	0	راح يجيك الدور يا دبه	5	Short
1	0	0	0	0	0	0	اي حد قال لاحمد غور يا اقرع فلاح 😌	9	Short
1	0	0	0	0	0	0	بلاد ما بين النهرين بيهه شهادات عاليه تسوه صلعتك يا اقرع بس الزمن جار عليهم هناك شباب ينشد بيهم الح	20	Very Long
1	0	0	0	0	0	0	و حنا شغلتنا بالنادي تجميع اقزام 🙂	7	Short
1	0	0	0	0	0	0	اليوم طلعت صوري ايام ماكنت متزوجه كنت مربربه دوبه إلي يبي يشوفني وانا بفستان العرس يسوي رتويت للتغريده وراح ارس	20	Very Long
1	0	0	0	0	0	0	اي يع عشان كذا لحجي وطعس	6	Short
1	0	0	0	0	0	0	والله قصير يعني الموضوع مش بايدي 😂	7	Short
1	0	0	0	0	0	0	دبه وقاصره ونسويه وقبيحه اعوذ بالله منك بس	8	Short
1	0	0	0	0	0	0	 ابي مربربه متينه او دبه كبيره وجه مبتسم ذو عيون على شكل قلوب تجي سناب بسريه تاممه	17	Long
1	0	0	0	0	0	0	بدك سنه حتى تصل الى كعب صباطه ايها القرد لا تتطاول على اسيادك عندما كنت تزوره وتطلب رضاه كان	19	Long
1	0	0	0	0	0	0	هذا جزء من ملياراتنا التي سرقها أبو براطم ورثتها بنته لاعبين علينا من زمان	14	Medium
1	0	0	0	0	0	0	اليوم الشمس تصك الواحد بنص راسه و يصير كنه مومياء	10	Medium
1	0	0	0	0	0	0	برضو كان سمين وقصير نوعا ما وعنده شنب من ذيك الخفيفة على الاطراف بس هذا اكيد بيغيروه يعني 😂 😂 اذكر كان عكس هولمز الي	25	Very Long
1	0	0	0	0	0	0	كرش حارس المرمى كارثة ثانية	5	Short
1	0	0	0	0	0	0	كاتبه اسمه جنبة فراغ معناه بقرة 🌚 💔 😂	9	Short
1	0	0	0	0	0	0	كالفيرت وهو واقف جعل مدافعين عمالقة ليفربول اقزام ارتقاء لو فعله لاعب في مكان آخر تكلموا عنه حتى نهاية الموسم	20	Very Long
1	0	0	0	0	0	0	لا هاي سمينه	3	Very Short
1	0	0	0	0	0	0	ماشى يا اقرع 😁 😁	5	Short
1	0	0	0	0	0	0	الكرشه قطمه سعد لومه ام كرش كبير جدا الدبه الأكوله الصايعه	11	Medium
1	0	0	0	0	0	0	رضي خاص ي بقره	4	Very Short
1	0	0	0	0	0	0	مربربه والصدر كبير وطايح وعندك كرش نتعرف فضفضه وسواليف 🔞 واشياء اخرى	12	Medium
1	0	0	0	0	0	0	لا ما طويل انت نخله 😂 😂	7	Short
1	0	0	0	0	0	0	ليتها تروح تعبي كرش زوجها و تفكنا	7	Short
1	0	0	0	0	0	0	😂 😂 عوافي يا دبة 🤪	6	Short
1	0	0	0	0	0	0	وانت ايش انتجت غير الكلام وإذا كان اهل الخليج اقزام فهل يكون اهلك العمالقة والله لن ت	17	Long
1	0	0	0	0	0	0	هاي لصدريين مو للمكاويين ابو خشم 😀 😀	8	Short
1	0	0	0	0	0	0	تايهيونغ يحب وقت يكون سمين وعنده خدود 🥺 🤏🏻	9	Short
1	0	0	0	0	0	0	واحد اقرع وقصير كده هو اللي عايز ينقل المومياوات بتاعتكم سعادتك بتصبو لعنتكم علينا احنا ليه سعادتك	17	Long
1	0	0	0	0	0	0	اللي لحق عليهم يا أقرع ياعنده سكر 🤣 المتخلي عن رجولته علي ابراهيم	13	Medium
1	0	0	0	0	0	0	شكل خشمها مثل خشم التبولة	5	Short
1	0	0	0	0	0	0	أصعب مهمه ف حياتي لما اقفل سوسته فستان وحده دبه والمشكله تهدد ياويلك لو اتقطعت يامسلمه اتقي اللهربنا يرحمنا 😂 😂	21	Very Long
1	0	0	0	0	0	0	مايضحك لحجيه	2	Very Short
1	0	0	0	0	0	0	وحدة سمينة اتصورت ملت الذاكرة 🙂 💔	7	Short
1	0	0	0	0	0	0	مانسيت 😭 😭 ماسك معاي لكن مازلت اشوفه لحجي شوي 😭 😭	12	Medium
1	0	0	0	0	0	0	اي لكن بصوم بالليل يا دبة	6	Short
1	0	0	0	0	0	0	ي دب ارجع ماضصيك	4	Very Short
1	0	0	0	0	0	0	اكتم قزم	2	Very Short
1	0	0	0	0	0	0	قول يا ناصح 🤭	4	Very Short
1	0	0	0	0	0	0	انت بقرة بتاكلي كل شي	5	Short
1	0	0	0	0	0	0	يوم تحطين تحذير على ايدول عاساس انه قبيح تراك لحجيه	10	Medium
1	0	0	0	0	0	0	أقرب شي أقرع 😂 😂	5	Short
1	0	0	0	0	0	0	ما يتوارش ابو كرش 😂 😂	6	Short
1	0	0	0	0	0	0	اقزام جابو بطولات 🤪	4	Very Short
1	0	0	0	0	0	0	غور يا اقرع هاشتاج معروفه 🤪🤪	6	Short
1	0	0	0	0	0	0	يدك سيده ماعندك كوع كنها عمود ما شاء الله ه	10	Medium
1	0	0	0	0	0	0	الاحساس بالنقص يعمل اكتر من كده دمتم اقزام أمام كل ماهو اهلاوى	12	Medium
1	0	0	0	0	0	0	الزانيه امك اللي خلفتك من زنقه الاتوبيسات يا أقرع 😂 😂	11	Medium
1	0	0	0	0	0	0	خلصانه ي ام دبه 😂 😂	6	Short
1	0	0	0	0	0	0	تجودي يا نخله تراني بأطير 😂 😂 ناصر كم تبغى من الفيصلي 💪 🏼	14	Medium
1	0	0	0	0	0	0	موت ي لحجي	3	Very Short
1	0	0	0	0	0	0	فويس ابي كبيره بالرياض متينه	5	Short
1	0	0	0	0	0	0	ليتهم رقدو ولا جابو لحجية 🤣	6	Short
1	0	0	0	0	0	0	يا دبة وراكي مطبخ العصر روحي نامي بس	8	Short
1	0	0	0	0	0	0	هيعمل ريتويت لقرار المصالحة ومابال حال قزم مصر	8	Short
1	0	0	0	0	0	0	يجبج بقره	2	Very Short
1	0	0	0	0	0	0	هيا القم يا سحليه انت ومهاجمك ابو صلعه تلمع	9	Short
1	0	0	0	0	0	0	بصيح حرفيا مشاعري انجرحت وحده تقولي انتي دبه بوجهي وتناظرني من فوق لتحت	13	Medium
1	0	0	0	0	0	0	انت اكلتها في ملعبك مابتخجل تتفاخر بشعر جارتكم يا اقرع	10	Medium
1	0	0	0	0	0	0	طلعت اقرع	2	Very Short
1	0	0	0	0	0	0	وحدة دبه تقول شايلة هم اذا تزوجت كيف بقول لزوجي ابي شاورما لحم 😂 😂 ولا فكرت تضعف صامده التاهو 😂 ☻ 💔 ⁽ ℡	25	Very Long
1	0	0	0	0	0	0	اكرهني وع دبه وبقعد للابد دبه يارب اموت وافتك عالاقل اكون عظام	12	Medium
1	0	0	0	0	0	0	بندق قزم كداب فضايح لجنه حكام الزمالك	7	Short
1	0	0	0	0	0	0	لا كذا صرت دبه هه	5	Short
1	0	0	0	0	0	0	بصفة عامة راه خايب على المستوى الفيزيائي والمعنويكات	8	Short
1	0	0	0	0	0	0	حسبي ام براطم وصرصرو بعد هذولا من يقصدون لايكون انا	10	Medium
1	0	0	0	0	0	0	دلخ من يومه ابو براطم	5	Short
1	0	0	0	0	0	0	اقرع ويتشرط	2	Very Short
1	0	0	0	0	0	0	بقرة لدرجة اني أحب الحياة و ما قام أسعى لأني أعيشها 🙂	12	Medium
1	0	0	0	0	0	0	انشالله لا ما بصير الاوادم متلك كل بيوتنا بيت واحد 🙏 بس شخص ببالي برا لانو اقرع 😬 😂 😂	20	Very Long
1	0	0	0	0	0	0	وياخذ فلوس المناقصة وتروح الشارع اللي المفروض يشجره تلقاه أقرع	10	Medium
1	0	0	0	0	0	0	من خبراتي تجميلها فلر شفايف تجميل خشم نحت حنچ و يمكن بوتكس ويهها	13	Medium
1	0	0	0	0	0	0	دبه ومترهله	2	Very Short
1	0	0	0	0	0	0	وليه احول طيب مايخدها تخينه وبكدا يبقى اتجوز اربعه في واحد	11	Medium
1	0	0	0	0	0	0	معقول يقول للمعلم أتعلم واضح أن ليته سمينه هه	9	Short
1	0	0	0	0	0	0	زين تدرين انج بقرة	4	Very Short
1	0	0	0	0	0	0	ماتعرف تسوي وضعيات تصوير طالعة دبة	6	Short
1	0	0	0	0	0	0	خههخ ماعليه شكله كنت تتوقع انه بيضلوا اقزام	8	Short
1	0	0	0	0	0	0	الوقت اليوم للحداد أي حداد الوقت لقبعكم من شلوشكم كسختك عاخت القزم الي لاحقه	14	Medium
1	0	0	0	0	0	0	يستاهل أبو براطم 😂 😂	5	Short
1	0	0	0	0	0	0	ثنيناتكم اقزام	2	Very Short
1	0	0	0	0	0	0	لا تضحكي يا دبه هاجمي 😂 😂	7	Short
1	0	0	0	0	0	0	اقزام البشر وحالتهم ممكن تكون اموالهم له راي فيها	9	Short
1	0	0	0	0	0	0	مهو شنب ذا هذا شعر خشم اودا قال كذا 🙂	10	Medium
1	0	0	0	0	0	0	هو قزم اساسا ليش مكبر الموضوع انت	7	Short
1	0	0	0	0	0	0	لحجيه والعياذ بالله	3	Very Short
1	0	0	0	0	0	0	ام عزيز خليهم تكلمون ولا انرد عليهم انرد علي رؤس مو اقزام 👌 👌	14	Medium
1	0	0	0	0	0	0	غايتو أي نسوية ملحدة لمن يحشروها ف حاجة فالدين تبدا تسب 😂 😂 والله م قنيط غير وجهك	18	Long
